ProcessDataID	CodeName	cathodeMass																										
185123	QA_3_9	28.32288																										
1001121	QA_77_15	18.335814																										
1005221	QA_83_5	18.866134																										
1040808	QA_104_11	18.430514																										
930845	QA_72_9	18.705144																										
1001081	QA_77_7	18.193764																										
185126	QA_2_1	28.04904																										
1009749	QA_82_15	18.563094																										
1022477	QA_95_5	18.364224																										
997842	QA_79_8	17.890724																										
1032086	QA_100_11	18.032774																										
1032656	QA_102_4	18.174824																										
849410	QA_59_7	19.285464																										
844851	QA_55_16	18.979774																										
849426	QA_59_2	19.275894																										
849009	QA_57_7	18.818784																										
909397	QA_71_16	19.169174																										
868897	QA_65_12	-12.04896																										
849252	QA_60_8	19.620414																										
844866	QA_53_3	18.515744																										
231784	QA_11_13	28.38156																										
844821	QA_55_10	17.938074																										
1025748	QA_96_9	18.458924																										
212303	QA_4_14	28.1664																										
997862	QA_79_12	17.881254																										
1042385	QA_105_6	17.862314																										
212369	QA_7_5	28.00014																										
214022	QA_8_6	28.25442																										
844956	QA_54_5	19.591704																										
1042805	QA_103_11	18.326344																										
231625	QA_13_9	28.47936																										
997737	QA_78_3	18.278994																										
213980	QA_8_13	28.1664																										
997777	QA_78_11	17.938074																										
1035661	QA_101_6	18.222174																										
231589	QA_13_12	28.49892																										
930875	QA_72_15	18.553624																										
231769	QA_14_9	28.09794																										
848254	QA_58_13	19.074924																										
231787	QA_11_14	28.22508																										
1041298	QA_106_10	18.553624																										
869187	QA_67_6	29.00748																										
868872	QA_65_7	28.72386																										
997667	QA_75_5	18.203234																										
1022082	QA_92_10	18.345284																										
1032151	QA_100_14	18.108534																										
1012925	QA_85_6	18.582034																										
184997	QA_1_14	28.27398																										
1022032	QA_92_7	18.193764																										
212240	QA_6_1	28.42068																										
212315	QA_4_3	27.71652																										
212327	QA_4_7	27.99036																										
871067	QA_69_14	-12.04896																										
848204	QA_58_3	19.457724																										
1012920	QA_85_1	18.250584																										
212228	QA_1_6	27.9219																										
930815	QA_72_3	18.828254																										
849292	QA_60_16	19.505574																										
1014194	QA_90_5	18.307404																										
212366	QA_7_4	28.2153																										
231583	QA_13_10	28.28376																										
998326	QA_81_5	18.203234																										
1000861	QA_76_11	18.458924																										
848209	QA_58_4	19.362024																										
211639	QA_5_14	28.71408																										
185060	QA_3_14	28.17618																										
1022442	QA_95_16	18.506274																										
1025789	QA_96_5	18.619914																										
1032566	QA_102_2	18.146414																										
1000886	QA_76_16	18.278994																										
869277	QA_66_8	28.61628																										
231601	QA_13_16	28.1664																										
997882	QA_79_16	18.297934																										
845051	QA_56_8	19.438584																										
1025870	QA_97_12	18.155884																										
1012895	QA_85_10	18.297934																										
848069	QA_62_8	19.017654																										
1010850	QA_86_12	18.515744																										
231790	QA_11_15	28.43046																										
1001091	QA_77_9	18.383164																										
1014139	QA_90_1	18.345284																										
868882	QA_65_9	-12.04896																										
931050	QA_73_2	18.648324																										
1010835	QA_86_13	18.487334																										
1028764	QA_98_13	18.449454																										
1012910	QA_85_9	18.212704																										
1014119	QA_89_6	17.814964																										
1014079	QA_89_13	NULL																										
1009724	QA_82_3	18.439984																										
835806	QA_51_3	18.676734																										
1014084	QA_89_14	NULL																										
909362	QA_71_9	18.894544																										
1038558	QA_99_4	18.534684																										
1005216	QA_83_4	18.885074																										
1001051	QA_77_1	18.316874																										
1009424	QA_82_7	18.818784																										
1025753	QA_96_14	18.506274																										
931080	QA_73_8	18.600974																										
1014179	QA_90_2	17.909664																										
871022	QA_69_5	28.10772																										
998397	QA_81_16	18.061184																										
848079	QA_62_10	19.140764																										
870137	QA_68_4	28.61628																										
1022472	QA_95_13	18.108534																										
1010845	QA_86_7	18.600974																										
869287	QA_66_10	-12.04896																										
1022217	QA_94_6	18.212704																										
231559	QA_12_3	28.30332																										
998321	QA_81_4	18.127474																										
1010900	QA_86_15	18.421044																										
1024383	QA_93_7	18.203234																										
214016	QA_8_5	28.40112																										
212291	QA_4_10	28.0197																										
1022102	QA_94_15	18.496804																										
1042360	QA_105_12	17.994894																										
1048847	QA_111_1	18.866134																										
844951	QA_54_4	19.505574																										
869242	QA_66_1	27.88278																										
1042865	QA_103_10	18.288464																										
1000826	QA_76_4	18.458924																										
1000856	QA_76_10	18.392634																										
835796	QA_51_1	18.771434																										
1040798	QA_104_1	17.909664																										
1022012	QA_92_1	18.146414																										
849563	QA_61_14	19.486434																										
845061	QA_56_10	19.342884																										
1001076	QA_77_6	18.241114																										
870112	QA_70_15	-12.04896																										
228758	QA_10_10	28.24464																										
835686	QA_52_11	19.094064																										
185168	QA_2_8	28.0197																										
1048372	QA_109_4	18.885074																										
212201	QA_1_12	28.13706																										
228794	QA_10_7	28.24464																										
1025860	QA_97_7	18.818784																										
931065	QA_73_5	18.951364																										
1022132	QA_94_14	18.136944																										
1040923	QA_104_15	18.326344																										
909367	QA_71_10	18.809314																										
849397	QA_59_10	19.256754																										
995278	QA_80_4	17.900194																										
870192	QA_68_15	-12.04896																										
185072	QA_3_16	28.00992																										
1000881	QA_76_15	17.928604																										
212207	QA_1_14	28.27398																										
995263	QA_80_1	18.127474																										
848054	QA_62_5	18.203234																										
185081	QA_3_2	28.2642																										
835691	QA_52_12	19.304604																										
869217	QA_67_12	-12.04896																										
212360	QA_7_2	28.32288																										
1028839	QA_98_15	18.515744																										
1024373	QA_93_2	18.411574																										
835836	QA_51_9	18.875604																										
213971	QA_8_10	28.22508																										
835826	QA_51_7	18.629384																										
1032671	QA_102_14	18.250584																										
1001116	QA_77_14	18.364224																										
1042785	QA_103_7	18.146414																										
1042370	QA_105_8	18.127474																										
931095	QA_73_11	18.572564																										
1042870	QA_103_15	18.155884																										
1024418	QA_93_9	18.136944																										
1005261	QA_83_13	18.847194																										
228776	QA_10_16	28.27398																										
1048307	QA_109_3	18.629384																										
1032626	QA_102_10	18.411574																										
848104	QA_62_15	18.828254																										
1022022	QA_92_2	18.155884																										
1048177	QA_110_1	18.771434																										
835636	QA_52_1	19.821384																										
1012680	QA_84_2	18.250584																										
930830	QA_72_6	18.326344																										
870043	QA_70_7	28.8999																										
848114	QA_63_1	18.970304																										
994573	QA_74_7	16.432344																										
1009775	QA_82_6	19.074474																										
1041348	QA_106_11	18.449454																										
845091	QA_56_16	19.103634																										
231739	QA_14_14	28.4109																										
848109	QA_62_16	18.894544																										
995293	QA_80_7	17.957014																										
845016	QA_56_1	19.256754																										
848039	QA_62_2	18.743024																										
1032561	QA_102_6	18.174824																										
835651	QA_52_4	18.519864																										
1028794	QA_98_4	18.335814																										
1025895	QA_97_13	18.278994																										
231595	QA_13_14	28.19574																										
870062	QA_70_9	-12.04896																										
845076	QA_56_13	19.409874																										
1042860	QA_103_5	18.600974																										
848169	QA_63_12	18.828254																										
231793	QA_11_16	28.2153																										
1001106	QA_77_12	18.174824																										
848144	QA_63_7	19.027124																										
1010855	QA_86_4	18.534684																										
835666	QA_52_7	20.003214																										
1032676	QA_102_8	18.297934																										
930840	QA_72_8	18.705144																										
1009744	QA_82_10	18.979774																										
844971	QA_54_8	19.285464																										
835696	QA_52_13	19.141914																										
1041313	QA_106_7	17.900194																										
997692	QA_75_10	17.928604																										
845036	QA_56_5	19.027074																										
1025885	QA_97_3	18.174824																										
844881	QA_53_6	19.055534																										
997727	QA_78_1	17.957014																										
1024353	QA_93_10	18.591504																										
1048792	QA_111_8	18.780904																										
930860	QA_72_12	18.402104																										
231586	QA_13_11	28.32288																										
849518	QA_61_8	20.031924																										
231760	QA_14_6	28.13706																										
1022192	QA_94_12	18.231644																										
228779	QA_10_2	28.44024																										
849558	QA_61_3	19.170624																										
1022052	QA_92_8	18.184294																										
184988	QA_1_11	28.28376																										
185165	QA_2_7	28.10772																										
212273	QA_6_5	28.30332																										
231730	QA_14_11	28.0686																										
909292	QA_71_2	18.837724																										
231622	QA_13_8	28.44024																										
212300	QA_4_13	28.15662																										
231775	QA_11_10	28.20552																										
844876	QA_53_5	18.866134																										
844906	QA_53_11	17.909664																										
1041338	QA_106_1	18.004364																										
849277	QA_60_13	19.620414																										
228773	QA_10_15	28.4109																										
1035601	QA_101_7	17.975954																										
1035641	QA_101_5	18.203234																										
1010865	QA_86_14	18.184294																										
871072	QA_69_15	-12.04896																										
211609	QA_5_4	28.48914																										
1024398	QA_93_6	18.534684																										
185093	QA_3_4	27.98058																										
995273	QA_80_3	18.269524																										
998361	QA_81_12	18.373694																										
868857	QA_65_4	28.53804																										
213797	QA_9_16	28.56738																										
231757	QA_14_5	28.28376																										
1014199	QA_90_6	17.938074																										
231529	QA_11_9	28.42068																										
848224	QA_58_7	19.438584																										
1022067	QA_92_9	18.136944																										
994603	QA_74_13	18.316874																										
997652	QA_75_2	17.957014																										
212225	QA_1_5	28.0686																										
1012675	QA_84_13	18.335814																										
849272	QA_60_12	19.409874																										
1035606	QA_101_12	18.316874																										
869202	QA_67_9	-12.04896																										
213812	QA_9_6	28.39134																										
1048207	QA_110_16	18.743024																										
994598	QA_74_12	18.468394																										
212243	QA_6_10	28.2642																										
212198	QA_1_11	28.28376																										
930825	QA_72_5	18.269524																										
1010935	QA_87_4	18.203234																										
1012945	QA_85_7	18.297934																										
994558	QA_74_4	18.184294																										
870172	QA_68_11	-12.04896																										
185000	QA_1_15	27.95124																										
994548	QA_74_2	18.411574																										
835846	QA_51_11	18.619914																										
930810	QA_72_2	18.780904																										
844781	QA_55_2	18.686204																										
1025850	QA_97_16	18.222174																										
1048837	QA_111_7	18.638854																										
211630	QA_5_11	28.30332																										
1025713	QA_96_6	18.231644																										
997707	QA_75_13	18.676734																										
1022437	QA_95_11	18.146414																										
995308	QA_80_10	18.297934																										
997867	QA_79_13	17.975954																										
231799	QA_11_3	28.27398																										
185147	QA_2_16	28.22508																										
997847	QA_79_9	42.740004																										
1048192	QA_110_11	18.941894																										
997757	QA_78_7	18.127474																										
1000851	QA_76_9	18.780904																										
848194	QA_58_1	19.649124																										
1040848	QA_104_9	18.515744																										
997807	QA_79_1	18.364224																										
1000841	QA_76_7	18.051714																										
848164	QA_63_11	18.667264																										
231574	QA_12_8	28.44024																										
909337	QA_71_6	18.676734																										
1038698	QA_99_15	18.487334																										
844826	QA_55_11	18.648324																										
997857	QA_79_11	17.938074																										
213800	QA_9_2	28.1664																										
869312	QA_66_15	-12.04896																										
1022227	QA_94_11	18.515744																										
848059	QA_62_6	18.686204																										
1005236	QA_83_8	18.932424																										
997797	QA_78_15	17.975954																										
212279	QA_6_7	28.47936																										
844796	QA_55_5	18.146414																										
930870	QA_72_14	18.193764																										
231814	QA_11_8	28.1664																										
871037	QA_69_8	28.8021																										
1022187	QA_94_7	17.890724																										
228755	QA_10_1	28.08816																										
997832	QA_79_6	17.947544																										
848154	QA_63_9	18.866134																										
1028814	QA_98_6	18.345284																										
212357	QA_7_16	28.1175																										
849578	QA_61_16	19.371594																										
845086	QA_56_15	19.505574																										
997742	QA_78_4	18.335814																										
998356	QA_81_11	18.155884																										
1041353	QA_106_16	18.042244																										
844801	QA_55_6	18.761964																										
931120	QA_73_16	18.525214																										
869192	QA_67_7	29.11506																										
849394	QA_59_4	19.352454																										
1011020	QA_87_12	18.136944																										
1001061	QA_77_3	18.193764																										
212318	QA_4_4	27.8241																										
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
